Running average, density measurements 
2658.14387498912, 2542.314569635449
2657.779568142331, 2630.456554633166
2661.310626418681, 2929.6710554213
2659.480693429296, 2518.5758532466743
2659.090767033499, 2628.676508161322
2657.4229073840493, 2525.66199507755
2655.649034598061, 2513.739211719011
2664.7555007742826, 3402.379261048234
2657.8401541493417, 2090.7817309041907
2644.2772524759607, 1518.5564135853544
2645.7498049920036, 2769.4442163395956
2655.3963018926966, 3475.3485384516084
2654.7479307677545, 2598.9880140227556
2649.1961031368933, 2166.187099251886
2655.0714450555975, 3172.10153390159
2651.352608925939, 2320.3761933863066
2646.955482587396, 2251.2141121185514
2648.537023502167, 2792.457246746316
2646.568571610161, 2465.4709975456303
2645.1095147931583, 2509.417230811873
2644.5250563880354, 2589.5859663064807
2638.0962119178644, 2027.3559872516807
2638.9651202846335, 2722.3803234944317
2639.854346323554, 2726.1092720988854
2641.9384631154185, 2846.1819087180957
2636.5123356907875, 2099.3257206523253
2625.312993512122, 1505.3787756455463
2629.0874657056993, 3010.309157257015
2626.0988912430075, 2321.2642960484504
2620.838438810193, 2079.0118382303276
2623.2986403042964, 2879.1595956910824
2621.315391459381, 2413.0742627432205
2624.5266662856384, 2964.9217978688926
2633.430316716708, 3586.1209128411806
2632.4355578711206, 2525.001602547697
2634.9368864734206, 2907.581704124103
2638.348966429347, 3013.6777615812744
2640.464500234156, 2875.2887525679503
2638.4966446414387, 2418.0968182571337
2638.7069553867964, 2662.47206961221
2643.164475595707, 3151.321779411484
2642.117611851898, 2521.728281313917
2642.6333457188825, 2702.4584742890734
2644.583977684187, 2872.807917624826
2653.43205778951, 3697.505510217613
2649.1975748188947, 2145.294101315633
2651.9607417467714, 2983.5407730919474
2652.1543359429825, 2675.579233684547
2646.9650589895323, 2013.8732706686171
2644.9019333296205, 2391.1374771604833
2648.823985039993, 3135.1583971261707
2645.23599608107, 2196.7373762156853
2648.466031176172, 3055.450453159006
2652.1469049065145, 3119.6178686600574
2649.962951215696, 2370.4168787908657
2653.4496774852632, 3103.237366259502
2654.327368350377, 2768.4271808150966
2657.262438962598, 3041.7566891635697
2658.1609088672026, 2776.7589362749995
2657.989010262528, 2635.126495840776
2661.4393878980504, 3123.7899910581295
2661.3070512564314, 2643.4416046378
2664.0032209876617, 3030.6823044349726
2656.4917087207214, 1627.414528149892
2656.8788148378767, 2710.2994590053213
2652.6672590180674, 2067.261000064617
2648.378437653966, 2047.943446679791
2646.8962234867545, 2437.904025909896
2646.0676042505092, 2528.403672703654
2646.6209227863833, 2725.745473416441
2646.406856312988, 2615.581284144046
2642.502087670675, 2076.3106345352357
2639.3226572284643, 2175.1258126657676
2637.323416114447, 2343.434972353864
2639.139666105422, 2907.9446647696805
2638.3911036147483, 2526.8552925044246
2640.308024180943, 2927.846109110146
2639.5580490137204, 2526.311798763087
2636.399053303768, 2156.231705391105
2638.9823958561287, 3034.233806367271
2643.372649236592, 3319.4716698279753
2645.5078421303992, 2976.4627406705035
2646.9771986126166, 2876.196809838469
2647.047703998151, 2658.1170495270894
2644.9406510179892, 2312.026280152467
2647.577682723387, 3066.8657238815936
2647.6035250782197, 2651.7383018514515
2649.2877702777837, 2920.4512474075673
2648.5211431855705, 2524.3275542470137
2646.5771354666504, 2329.7038772826922
2645.46141840916, 2462.483820980821
2647.1804632659027, 2930.822864628338
2649.8067142600535, 3085.7643792891186
2648.9213192078637, 2501.0603454921657
2655.703640763704, 3795.1336621448163
2652.7727650575116, 2157.4547707110546
2655.9586112854686, 3197.5524700381566
2655.5108647318416, 2578.9462040615954
2655.122325543972, 2588.2935852304167
2651.7563208108763, 2069.4375019853233
2654.738796229845, 3173.6895191304257
2656.730577158789, 3005.2922397239254
2660.8654950552445, 3388.6110448313943
2659.5447606358657, 2425.7747684057967
2659.628179994288, 2674.47682579357
2661.1570429135168, 2934.8235054554357
2660.6589751065394, 2571.0067698505395
2662.4355842920318, 2984.001846866198
2664.340020394949, 3010.9473911259097
2663.1959028532133, 2453.822392715605
2661.415944121897, 2333.903537559697
2662.429779712594, 2849.989363991474
2663.4655810530307, 2856.124630374271
2665.7250393656172, 3088.243743819318
2665.5530418781404, 2633.2175142324795
2663.820395225337, 2336.3501778455357
2673.605460932012, 4532.7679452003385
2670.4495055610355, 2067.6620297044515
2669.626913858065, 2511.689306887643
2665.7588388541158, 1919.220363091954
2665.892558151163, 2691.834101778385
2666.788423643987, 2841.4821947445976
2668.738822511794, 3051.017000601964
2667.358436920171, 2395.4224753704593
2667.9879723428503, 2792.635986033338
2669.1415629391176, 2898.7060915962534
2676.8653983145696, 4221.632473404996
2679.97132815437, 3304.2632259542565
2682.345911712599, 3162.011790474899
2684.2572045660745, 3072.2496538216005
2683.8828458197745, 2607.5136615746737
2684.3504889666824, 2780.217334082826
2685.04647260266, 2828.4191016139966
2683.356456233155, 2333.523067745587
2681.6976616107604, 2336.668380152738
2684.6182431879756, 3295.0197928259786
2684.4646149934088, 2652.202694134332
2683.9919741982308, 2584.264766415764
2686.9599737257113, 3316.1758735515214
2686.613366543534, 2612.7860367397398
2690.7942154556254, 3585.495882643226
2691.667814839935, 2879.4916824664
2691.7444032553008, 2708.287500974312
2691.353190631172, 2606.4600511951917
2694.689480391758, 3422.0006481995247
2692.855213966754, 2291.150866890948
2691.6042477355463, 2416.391676869746
2692.427001869346, 2874.255665439085
2690.6701684184163, 2300.653142312112
2694.089655343337, 3456.635239600668
2696.6168225361184, 3262.7022737191205
2696.9721573630295, 2776.9224934179783
2695.0870721601796, 2269.057816316156
2695.345174002038, 2753.9342921039356
2696.1196415703903, 2872.698247154667
2695.1037363912337, 2462.4614503644284
2695.378147460437, 2758.4926933771867
2695.914827421697, 2819.887898472644
2698.109771387113, 3207.336771363638
2694.815050479697, 1927.1450790518961
2695.298636003398, 2808.457648549329
2696.851115343294, 3061.68376021897
2692.1605395221422, 1585.184645730176
2690.915109402991, 2395.7481711642026
2687.6581445015445, 1912.5004979572002
2689.079736391026, 3028.840197977239
2688.935760635599, 2654.3815793330355
2694.616368429845, 4063.6428468430317
2692.50141211354, 2180.68198356784
2689.6024934161956, 1985.165249961351
2689.3793193645433, 2634.92485076154
2684.2454888990237, 1426.4570248466707
2683.047394133275, 2388.3160817590665
2683.6482210449844, 2832.0524682372256
2679.755578543831, 1714.380238257765
2682.811153771478, 3443.6493854556697
2683.3590277165113, 2820.327513974791
2681.634612087577, 2248.806289225144
2680.215027730099, 2322.4797696455616
2679.967366459907, 2617.309065101401
2678.5696720601654, 2323.555294525733
2677.985808385268, 2529.1005712864553
2677.392224515447, 2525.434753841403
2678.6952519893666, 3013.573312786642
2679.1949423599144, 2808.1150579613304
2680.0099842418836, 2891.105831671891
2679.0448429306703, 2428.108102015145
2678.7748415135125, 2608.304471635247
2678.699590983761, 2658.98395218901
2678.775510566114, 2698.7423607249984
2678.2033324852187, 2527.1483191287307
2677.9780466404, 2618.2772977635273
2680.0812073555694, 3239.521957590558
2680.8437467879276, 2884.4417752275263
2679.3579568568407, 2281.1662553255546
2681.128206549225, 3157.3253738007074
2681.441377907857, 2765.9976447384543
2682.2866409728285, 2911.3529315800315
2684.681488706505, 3336.0800722666163
2685.2112316357775, 2829.8310513271094
2681.897331941528, 1773.8888157171777
2679.4031710964587, 1993.5089387023293
2680.150462912058, 2886.403004017504
2679.006445209253, 2362.113541532211
2681.0098023760193, 3237.9430947370474
2682.967579319753, 3229.1873466214893
2682.7780507254656, 2629.71004432497
2685.330030739167, 3402.4364145892187
2686.2327671509242, 2940.8044352664797
2686.09027719859, 2645.7656206880706
2687.0880726348137, 2970.4619765221955
2685.597762073005, 2260.8592519575964
2687.8291505866155, 3326.0062654791886
2687.827475652057, 2687.3467694336596
2684.899978574188, 1841.7808201480573
2683.04220182486, 2146.144721269055
2682.22201018457, 2444.3664345004113
2682.8071126638047, 2853.071934121268
2683.8687173751237, 2993.857293080175
2683.2798851523535, 2510.7520438807683
2684.512441762363, 3046.884085104994
2684.1296811555576, 2571.215302148008
2684.8977554866947, 2912.247757503362
2685.1352782841864, 2755.679549139277
2684.348062185871, 2449.7576648878253
2686.4927936489153, 3327.767501099142
2686.440247943164, 2670.6765362178126
2685.652175067861, 2448.4422396016885
2687.276072944028, 3177.6932315463673
2687.369563494798, 2715.697200378229
2688.0475444143995, 2894.153743973224
2687.973128385264, 2665.2762394988536
2689.399607661617, 3125.902266225739
2691.764788462488, 3417.875294329685
2692.57315207329, 2941.549144200425
2693.928074271335, 3112.5990334671847
2696.1839212498107, 3395.4964845774325
2696.08629566162, 2665.724737734325
2694.0407102842128, 2055.818072533102
2694.8115995967614, 2936.0999544244646
2693.4157426046536, 2255.116647082774
2692.9589428620793, 2549.067023951168
2695.7105285672533, 3565.21161140222
2696.375577477807, 2907.196082123273
2697.2740089046574, 2982.9752026432225
2697.9063349213, 2899.6183342301615
2697.5808940387697, 2593.439811629129
2696.156373653747, 2238.885330061397
2694.781034526429, 2251.9218355300895
2693.981398167783, 2435.6988543251773
2694.7165422338935, 2932.9032196536364
2693.980276687223, 2454.6939740192383
2694.606577921699, 2898.780780361029
2695.8211191323862, 3092.9760950271298
2693.4740329882575, 1923.6297777138923
2693.0519939512337, 2554.201150770386
2692.037451903807, 2357.238576253144
2691.5471875613944, 2529.269690222735
2691.9211432690086, 2816.0744381969653
2692.1598490377305, 2771.6488700220343
2692.6804625106047, 2866.5653624506767
2691.578102658237, 2322.2875521152223
2690.528568621327, 2337.8851322193286
2688.179242485214, 1896.4563346153009
2690.7960369025177, 3575.2725499511407
2688.5376447095537, 1922.9426912945905
2690.457166984937, 3343.0947406153755
2692.1446851793835, 3267.5883894856756
2692.8090729745963, 2920.029698937298
2693.1067566341717, 2795.2122518684755
2693.730713961469, 2908.3720345518186
2692.3172489568433, 2204.671822361069
2693.532509457573, 3114.012642709916
2696.588264241356, 3756.935174214093
2695.9668136307505, 2479.7020011401687
2693.2107055878428, 1731.3289986129948
2692.555335668791, 2463.1758640007524
2691.196367270684, 2214.19845953484
2690.5920535218715, 2477.873613940082
2691.9047038681642, 3155.2702761093033
2691.0420321737965, 2385.6562523676653
2691.8128603813584, 2965.4568740659565
2690.4461555969365, 2203.89925234268
2690.25874345591, 2623.352609109427
2690.29347499688, 2702.7273666642836
2689.6992955269666, 2476.388865827967
2689.6993232302407, 2689.709296408884
2691.813350496582, 3454.9771936457673
2692.1850699741103, 2826.747520839309
2693.572229580631, 3197.111166747525
2693.8920227686012, 2810.2967431898605
2693.8513635069066, 2679.010732988492
2694.347627057028, 2875.980086401381
2692.555650635752, 2034.90030402762
2690.488032365363, 1929.6045088620351
2688.988977262845, 2135.8376444337064
2691.7822868028366, 3725.30681659969
2692.43849910843, 2935.893264483609
2691.343431751966, 2283.978375147506
2689.0139483733838, 1820.1166481622242
2688.5642289527923, 2520.369165651575
2689.850602589327, 3172.2407162898403
2689.8522057181995, 2690.4549821741734
2692.864166707641, 3828.3734597270404
2695.927690555286, 3853.939704965344
2697.5721032429396, 3320.8045118635846
2698.083345254249, 2892.355309551643
2697.156645171911, 2344.083913801251
2697.1641029187263, 2700.0129622021554
2697.177866222501, 2702.4492115681956
2696.724321733308, 2522.5632378830496
2696.1735970042932, 2484.1445763336155
2697.4111818938045, 3175.1189492451313
2696.1299975699, 2200.311664218756
2698.559741822889, 3641.3005119827344
2698.668603129596, 2741.0156514386013
2697.3199231013623, 2171.3347120903873
2698.348689566463, 3100.596377420424
2699.151824941893, 3013.980892110861
2700.8503927790953, 3368.38755279962
2698.550060728165, 1792.2192326614572
2699.512013531192, 3079.483370727054
2700.4757908535407, 3082.1316105036776
2701.237808705605, 3003.758895974969
2702.7931950018205, 3321.836940895904
2703.02225012269, 2794.4152433491104
2702.940500347351, 2670.2405902121454
2702.8783787166535, 2677.9676048068445
2702.7769864947245, 2662.0173132791456
2702.302162454104, 2510.948074084064
2702.0300002395784, 2592.076465571412
2703.0050141731704, 3097.8856572775708
2703.521391965079, 2913.1707754803633
2701.2328714158753, 1769.8050078899194
2702.281073762596, 3129.9476312244774
2702.0277753909368, 2598.4287413822663
2705.0537477708344, 3945.702423528865
2706.592407328874, 3338.981485683251
2705.148868438153, 2110.4108454610414
2703.5931454013116, 2061.079531185674
2702.0004120486847, 2042.6088040610762
2700.397534805227, 2035.2034787707933
2698.4656075581242, 1894.783872763147
2695.8117539293007, 1589.1547907099455
2695.850508563585, 2712.049945694194
2695.7761780357832, 2664.6316868867984
2697.468551022911, 3408.265205616854
2698.469840134655, 3120.012556178716
2698.2296442556653, 2596.8669833220597
2701.7714697749734, 4199.9636644423135
2702.652477993046, 3076.1999624557557
2703.296568419142, 2977.0349995099887
2703.385373903725, 2741.2165103358957
2704.4131030325625, 3143.2534410462813
2705.5861585580783, 3207.65392347898
2704.894465895387, 2408.1583136008985
2706.9070028999367, 3572.2979148562026
2707.438788547103, 2936.6384024756085
2708.876493459901, 3329.965015788936
2708.8498856263636, 2697.3286937044413
2709.570305551367, 3022.2325530028133
2709.0743383653444, 2493.328612445731
2708.362497911692, 2398.0000601191687
2706.8700548896554, 2054.672454259684
2706.3923447494853, 2497.1553033550335
2707.662767885456, 3265.3785245765534
2707.084590539093, 2452.686558139219
2707.573812631148, 2923.320755227549
2706.7766306806434, 2354.4222085574215
2707.2096592953317, 2899.041335602519
2707.7431695860696, 2944.621738673665
2707.7790501385202, 2723.745895978833
2708.559417601907, 3056.603306272635
2709.50432759798, 3131.8790958425766
2711.7305850981365, 3709.093945168307
2711.9112628196044, 2793.0355597586686
2715.916075274113, 4518.0816798032265
2717.222462266565, 3306.40299586236
2715.9724057729627, 2150.946870664545
2716.226110083405, 2831.15416271374
2716.8472512877647, 2998.845358067257
2716.6350009966777, 2620.061118551882
2716.6824973286084, 2738.340824689062
2717.338417200913, 3017.0937988441515
2719.025722880027, 3491.8117239141366
2718.319254872356, 2394.050439351375
2717.925648876706, 2536.866890877583
2718.110246050205, 2803.209543033621
2717.2836499454224, 2335.3962495357223
2716.9222339273606, 2549.58661756446
2716.624924895576, 2578.673534147488
2715.8886277955903, 2373.5104763025556
2716.5244449878987, 3012.815256603294
2718.460337516211, 3622.522148238176
2718.0382969083716, 2520.523292439512
2719.2131739135316, 3270.2304893335104
2720.4236011016314, 3289.324379508705
2718.9640316120763, 2031.5068020315382
2718.115574690721, 2317.6439078111125
2717.819132390166, 2577.601924227645
2718.3797259337657, 2984.101065600034
2718.26274850863, 2662.698471569066
2717.8837429839823, 2537.4771132516435
2716.4333752207995, 2024.6079521827407
2718.1932511606115, 3559.413950390758
2717.8348212441756, 2546.146891271302
2715.4365619300215, 1564.2720911360373
2715.0283957929214, 2518.700483848122
2715.2946661946808, 2843.6369998425594
2714.6677491367327, 2411.866810147659
2714.9321742164625, 2842.9139128058755
2715.40549499157, 2944.966070918552
2717.4871966564324, 3729.1942057796687
2718.212941583111, 3071.650720875531
2719.5841041232707, 3388.7114237211877
2719.8089258866985, 2829.746768202811
2719.5293105945466, 2582.517817440252
2717.991834183192, 1963.0909162081136
2716.9421994549884, 2200.5219131788667
2714.7689624910163, 1643.3631392526704
2714.5820524053242, 2622.2484700734926
2714.6442595666713, 2745.4368044332064
2715.597127194121, 3188.2194704093426
2716.0458180580313, 2939.0451774212756
2716.9948889898865, 3189.632213053823
2715.6713108022223, 2055.205795157854
2715.427594745308, 2593.569566288192
2716.653542068827, 3330.853151151516
2714.6191480851644, 1693.35336828695
2714.1259444819743, 2466.0445320769827
2714.354269498882, 2829.4300780204376
2713.9446484556756, 2507.086021636757
2714.27084200439, 2879.3247776537723
2716.0671248461713, 3626.7825256293636
2716.151393258011, 2758.959746472398
2716.1788949516845, 2730.1772570315075
2715.2254925603806, 2228.9902729956298
2715.7479341725793, 2982.715598005886
2715.726002340236, 2704.4969041804716
2715.536094318495, 2618.1132791654504
2713.220764685848, 1523.141333505162
2712.0420918282034, 2105.0255701414562
2712.485681218443, 2941.3778065820143
2711.46287944882, 2182.674364553623
2712.0382425194757, 3010.076313119218
2711.2473282860033, 2300.762841113793
2710.8270691573666, 2492.292322266344
2711.2189667468456, 2915.3976108651814
2710.3907293711823, 2278.0508192749685
2710.074333957729, 2544.599532721782
2709.7201387656705, 2524.1218581271924
2708.748251734776, 2198.5075605151933
2708.500671195911, 2578.273307752779
2709.3255543644905, 3144.038984206016
2707.8217110346245, 1913.7924328652964
2707.3128836489363, 2438.143196619769
2709.3821367067258, 3806.086257335319
2708.595117222959, 2290.687771342783
2708.3738714403353, 2590.6711150843835
2707.91701060074, 2464.410183096667
2710.6188362356397, 4153.393725271848
2709.6136743670454, 2171.8520746691743
2708.1619491059378, 1930.037209152253
2707.42468010048, 2311.5112241695456
2707.5909766274194, 2797.0585081211207
2707.513547432929, 2665.7792116023434
2706.9097198326904, 2380.8428157038597
2707.3045159866665, 2920.889235287641
2707.5135488860997, 2820.809380379204
2708.2858292457026, 3127.634064509665
2708.798759691647, 2987.832922285422
2709.0766285570835, 2860.5151602200112
2708.5317717256216, 2411.039941747487
2709.7358381743343, 3368.360185620116
2708.9662348746238, 2287.2236266331606
2707.5110024512146, 1908.5884019995178
2708.093592177941, 3028.5179418774615
2707.5615821880397, 2414.424077752671
2706.894154699918, 2338.4741812566417
2708.10388401294, 3377.0841941141334
2708.50358544251, 2929.938177424345
2707.761357276493, 2295.82472513706
2708.562654445451, 3154.083880385789
2709.534258123324, 3250.7175066988075
2708.9261863863867, 2369.6221571754286
2709.202233149152, 2863.5123735351253
2709.533377506559, 2894.9742176545874
2709.254226093957, 2552.650283624256
2708.9329800704813, 2528.3927148769267
2708.5426284505406, 2488.7746664240103
2709.0620090178936, 3001.992649004755
2708.452837813708, 2364.2711074490753
2708.98241601648, 3008.7236787852457
2708.270168751549, 2304.4259695357823
2708.0269220428277, 2569.862791489213
2706.8589377502362, 2042.2758752655136
2707.9485519843665, 3329.028665438651
2708.426308632628, 2981.225354790017
2708.641420900542, 2831.6856381472653
2708.4865507336312, 2619.7459450938745
2708.402136516045, 2659.948375621443
2708.091145876586, 2529.2715281875912
2707.9446865546247, 2623.584117105164
2706.9749134525514, 2147.4158335560523
2706.2867672854636, 2308.53828270873
2706.8369154278616, 3025.372689876272
2705.786235089851, 2096.391639043681
2705.7964098030825, 2711.7079181904783
2705.5089771299604, 2538.223161372819
2705.178082868442, 2512.266728403181
2704.2073963680687, 2137.3264801503674
2704.42058504284, 2829.1359597837895
2703.815397752604, 2349.1756456744833
2703.596794073698, 2575.2764345560954
2702.589993264406, 2110.591117400366
2702.3424318440134, 2556.5287552326586
2702.7490185899146, 2942.63519867167
2702.2407255117378, 2401.8395163094306
2701.6043408107134, 2324.8645978042146
2700.2955990924147, 1924.211760141205
2701.2574311541184, 3272.5856758062005
2701.2175818298815, 2677.507233909003
2700.993906798212, 2567.6835879229448
2701.6699739646488, 3105.2820723273608
2702.8026986616487, 3380.1720674678822
2702.857292310566, 2735.558888011923
2702.229001249484, 2325.254364600332
2701.5694394934694, 2305.172824128623
2702.5633584371267, 3300.9025625189574
2701.437319593485, 2022.4358968776482
2700.3064549102382, 2017.2641862290423
2699.3695273271146, 2132.52833953737
2699.3564343230246, 2691.4220738447407
2699.076185573686, 2528.965194724987
2698.5508093040585, 2379.122037370312
2699.0872645492664, 3025.788508881212
2699.379733628591, 2877.785872016435
2699.3822603759086, 2700.9261029869194
2699.777701461336, 2941.7876457430657
2699.374041852003, 2451.930701330745
2699.151699849021, 2562.6337100181354
2698.9070769659, 2548.464003846302
2699.467860999483, 3044.9108256867853
2699.5853713712736, 2772.0892707659045
2700.5716024339595, 3310.062399173887
2700.020423396694, 2358.840599329214
2700.1859276207915, 2802.798546561523
2700.628603319836, 2975.530212426516
2700.46825355033, 2600.7306969172273
2700.4726570564894, 2703.2160413940564
2699.96681055883, 2384.3185960192673
2699.17595349049, 2204.890285778003
2700.175396373128, 3325.8266409045686
2700.541604987263, 2930.1544060499136
2701.287770122752, 3169.879475210016
2699.9532302914868, 1860.5276764254377
2700.013314259875, 2737.8662143448037
2701.4081748375747, 3581.565199365909
2700.9734034440244, 2426.1978827201638
2700.9683447733278, 2697.766206222367
2702.174299868285, 3466.7498300711795
2702.949402664996, 3195.139678576538
2702.894883641821, 2668.2207849022648
2704.5029555799188, 3728.8447801482334
2704.047553365611, 2413.500940637176
2703.753247771743, 2515.691973290201
2704.449307738362, 3149.9276863746427
2703.7305053500786, 2242.978174460381
2703.3332677398416, 2448.3067219676605
2702.55335059294, 2201.066625135219
2702.6503990881483, 2765.1496300024023
2701.7180268813067, 2100.3379534682767
2701.016290688402, 2247.694710072034
2701.8212766736533, 3222.647209131117
2701.5128559651744, 2501.6562368710474
2701.948392663569, 2984.611709921601
2702.163940241915, 2842.2698661668337
2702.2848352393717, 2780.987478583495
2703.7685386813764, 3671.143182868452
2704.1743572102187, 2969.1738565443015
2704.152440340353, 2689.818807448323
2702.926902777518, 1900.199799120778
2703.0643379431717, 2793.221806611811
2703.1698899806906, 2772.517578630628
2703.8783269262735, 3170.029837119693
2704.2103486558494, 2923.0126684464803
2704.6928729920282, 3023.1589348700527
2703.86803703857, 2158.65147180259
2704.1991851713037, 2923.4192490412483
2703.3695485203716, 2153.320448952356
2705.158439888434, 3892.9823082818707
2705.05976148108, 2639.438620590653
2705.761616434856, 3173.1970156494763
2705.1268526646854, 2281.7394179608423
2705.0002237047897, 2620.412078494763
2704.9055652499583, 2641.5790589676662
2704.4315606335304, 2386.84846762666
2704.2634551644765, 2591.4646854294892
2704.1677026689767, 2639.8220256932714
2703.764582247848, 2432.464538828095
2703.9682999170013, 2841.274008926373
2703.6885980402235, 2514.8898312150573
2703.3174058925842, 2452.391514088401
2704.368409970616, 3415.8981707984735
2702.9367136096625, 1732.2465808830293
2701.8301884639573, 1950.4996145300854
2701.027023601929, 2154.8749174227632
2702.763144004003, 3885.0611378162484
2703.2272775806273, 3019.766376838312
2703.312259575791, 2761.3549622726077
2703.0659737794076, 2534.606489053154
2701.802541141304, 1836.3511840402382
2701.473415161113, 2475.692992750173
2701.5122079375215, 2728.1628453300395
2700.742021462325, 2170.853726527257
2701.790325368465, 3424.071716698761
2702.3469869194055, 3086.443457068358
2703.3377205639244, 3387.9346689267954
2703.323612392085, 2693.560757479329
2704.3379698313947, 3407.2876752727852
2703.2681483626147, 1960.8120490293963
2704.699184203107, 3699.269093345154
2704.461868323195, 2539.290015904746
2703.8239009171607, 2259.16061891078
2703.0752616490804, 2180.5250525291417
2702.8747279148756, 2562.7016477057114
2702.513673958655, 2449.7759046043666
2702.91353933244, 2983.2191663554536
2702.8352785449483, 2647.8962057259473
2701.93337982706, 2067.8985811515636
2703.235514303493, 3619.938185712523
2703.1496255242387, 2642.5980361498932
2703.6321610975397, 3044.302275847982
2703.385472781524, 2528.976833358641
2703.7539815166, 2964.6581659501653
2702.6992466665224, 1954.8922379616056
2704.1741379018495, 3751.346914984083
2704.759418095283, 3120.8936356263034
2703.736223810471, 1975.221893024743
2703.6103796471066, 2613.883491167892
2703.1643779397587, 2384.719158893429
2701.6924431362495, 1649.2590586271328
2702.4795845148687, 3266.072811606162
2703.675172999088, 3560.912116184233
2703.78489767659, 2782.5672161229686
2703.9934313054528, 2853.929110458028
2704.0809511628945, 2767.0952485210137
2704.649788475418, 3114.7814908050063
2703.3570821395138, 1770.0231076164516
2704.1136031601873, 3251.0783011070253
2703.410654539735, 2194.475853332323
2704.2856615377996, 3338.665735134694
2703.918873736364, 2437.630929894203
2702.3696495524177, 1576.083667823424
2702.8747848896514, 3070.613310395665
2703.3183240548824, 3026.658375508263
2704.035060522229, 3227.252681685283
2705.552522724322, 3814.817392454305
2707.6090024604964, 4212.952169340029
2707.512671819237, 2636.9023117762686
2707.086495650081, 2394.2731874893507
2706.9565980516686, 2611.4818632189886
2707.340606366423, 2989.970726025541
2708.1677447908637, 3317.7687636039595
2708.782643884586, 3162.5781750516303
2708.349317935933, 2388.1214418810086
2707.375225615055, 1986.5469081656483
2707.1051542979403, 2506.982308315716
2708.4701623209035, 3721.306115359753
2707.178633104369, 1747.572425218897
2708.15265975025, 3432.82848428594
2707.7738109584675, 2425.531461080209
2708.7192520201907, 3414.018284065707
2708.3440555841444, 2428.0723178579146
2708.544145395644, 2858.211324397293
2708.415890917097, 2612.3532864852577
2708.651574275514, 2885.414093088287
2707.5883074052936, 1909.0748878699935
2708.2257408017126, 3187.5756549083912
2707.679062193385, 2296.0300701227766
2708.516911240723, 3340.255092933683
2707.94715691934, 2277.7826442752953
2707.960831851621, 2718.2990806558946
2707.405565747702, 2287.069125081094
2707.1384803647506, 2504.6877600877183
2707.905437914395, 3290.026218094178
2709.524228525647, 3939.8050930769414
2709.107602806175, 2392.055430288209
2709.1243941802004, 2721.919421187793
2709.8249627254163, 3244.3587627252105
2709.2772140052575, 2290.79719180386
2710.314396040612, 3503.7586530867734
2710.425337404342, 2795.40642202136
2710.2790109615457, 2598.0466293369077
2710.3857408780586, 2792.3543167600374
2710.1946613471937, 2563.2545021118913
2710.801978330254, 3178.436055286579
2710.099970748479, 2168.8521251999678
2710.4671970538247, 2993.965904780978
